Tract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Label,Community Area,Layer,Name,HCSDIAP_2016-2018,HCSDIAP_2016-2018_moe
17031310500,1700,559,0,6.0,0.35,0,1,0,1,1,1,16.2,0,1,0,1,0,0,0,1,603.0,453.0,134.0,712.0,46.0,8.0,0.0,25.0,909.0,1498.0,169.0,91.0,"Census Tract 3105, Cook County, Illinois",31,Community area,Lower West Side,11.6,6.6723214286050005
17031310600,5868,2155,0,216.0,3.68,0,0,0,0,0,1,26.2,0,0,0,0,0,0,0,0,2499.0,1364.0,437.0,2695.0,404.0,87.0,2.0,65.0,2615.0,4590.0,912.0,500.0,"Census Tract 3106, Cook County, Illinois",31,Community area,Lower West Side,11.6,6.6723214286050005
17031310700,1692,602,0,32.0,1.89,0,0,0,0,0,1,29.6,0,0,0,0,0,0,0,0,757.0,437.0,137.0,805.0,26.0,16.0,3.0,36.0,806.0,1435.0,215.0,86.0,"Census Tract 3107, Cook County, Illinois",31,Community area,Lower West Side,11.6,6.6723214286050005
17031310800,4516,1417,0,1.0,0.02,0,0,0,0,0,1,10.7,0,0,0,0,0,0,0,0,1826.0,1311.0,337.0,2018.0,107.0,26.0,0.0,84.0,2281.0,3978.0,495.0,236.0,"Census Tract 3108, Cook County, Illinois",31,Community area,Lower West Side,11.6,6.6723214286050005
17031310900,5123,1649,0,0.0,0.0,0,0,0,0,0,1,25.6,0,0,0,0,0,0,0,0,2736.0,1505.0,298.0,2200.0,105.0,45.0,0.0,71.0,2702.0,4468.0,378.0,283.0,"Census Tract 3109, Cook County, Illinois",31,Community area,Lower West Side,11.6,6.6723214286050005
17031350100,2144,1438,0,0.0,0.0,0,1,0,1,1,1,31.1,0,1,0,1,0,0,0,1,1018.0,132.0,221.0,158.0,1164.0,752.0,0.0,1.0,69.0,46.0,340.0,64.0,"Census Tract 3501, Cook County, Illinois",35,Community area,Douglas,3.8,2.811607142085
17031350400,389,150,0,0.0,0.0,0,0,0,0,0,1,61.4,0,0,0,0,0,0,0,0,1707.0,132.0,25.0,0.0,377.0,0.0,0.0,8.0,4.0,12.0,487.0,481.0,"Census Tract 3504, Cook County, Illinois",35,Community area,Douglas,3.8,2.811607142085
17031351000,3267,1917,0,0.0,0.0,0,0,0,0,0,1,29.8,0,0,0,0,0,0,0,0,1469.0,371.0,521.0,146.0,2412.0,590.0,0.0,3.0,116.0,55.0,787.0,159.0,"Census Tract 3510, Cook County, Illinois",35,Community area,Douglas,3.8,2.811607142085
17031351100,1960,793,0,0.0,0.0,0,0,0,0,0,1,77.1,0,0,0,0,0,0,0,0,1876.0,754.0,146.0,19.0,1898.0,5.0,0.0,4.0,34.0,27.0,486.0,602.0,"Census Tract 3511, Cook County, Illinois",35,Community area,Douglas,3.8,2.811607142085
17031351400,1437,685,0,69.0,4.8,0,1,0,1,1,1,62.9,0,1,0,1,0,0,0,1,1404.0,355.0,172.0,33.0,1363.0,2.0,0.0,13.0,26.0,21.0,474.0,486.0,"Census Tract 3514, Cook County, Illinois",35,Community area,Douglas,3.8,2.811607142085
17031351500,255,100,0,0.0,0.0,0,1,0,0,0,1,45.7,0,1,0,1,0,0,0,0,492.0,62.0,11.0,36.0,197.0,20.0,0.0,1.0,1.0,3.0,86.0,134.0,"Census Tract 3515, Cook County, Illinois",35,Community area,Douglas,3.8,2.811607142085
17031380100,1924,979,0,1.0,0.05,0,0,0,0,0,1,39.4,0,0,0,0,0,0,0,0,1224.0,378.0,376.0,64.0,1787.0,5.0,0.0,2.0,66.0,55.0,504.0,521.0,"Census Tract 3801, Cook County, Illinois",38,Community area,Grand Boulevard,5.3,3.23124999953
17031380200,1680,1097,0,0.0,0.0,0,0,0,0,0,1,34.0,0,0,0,0,0,0,0,0,949.0,222.0,725.0,22.0,1596.0,3.0,0.0,9.0,50.0,16.0,585.0,421.0,"Census Tract 3802, Cook County, Illinois",38,Community area,Grand Boulevard,5.3,3.23124999953
17031380500,752,288,0,0.0,0.0,0,0,0,0,0,1,49.8,0,0,0,0,0,0,0,0,701.0,290.0,38.0,3.0,733.0,0.0,0.0,2.0,14.0,13.0,143.0,215.0,"Census Tract 3805, Cook County, Illinois",38,Community area,Grand Boulevard,5.3,3.23124999953
17031380700,1243,489,0,197.0,15.85,0,0,0,0,0,1,21.6,0,0,0,0,0,0,0,0,432.0,235.0,177.0,29.0,1177.0,3.0,0.0,0.0,34.0,28.0,166.0,159.0,"Census Tract 3807, Cook County, Illinois",38,Community area,Grand Boulevard,5.3,3.23124999953
17031381200,2167,1020,0,0.0,0.0,0,0,0,0,0,1,22.6,0,0,0,0,0,0,0,0,695.0,557.0,223.0,23.0,2071.0,6.0,2.0,1.0,64.0,37.0,429.0,258.0,"Census Tract 3812, Cook County, Illinois",38,Community area,Grand Boulevard,5.3,3.23124999953
17031381400,1612,592,0,2.0,0.12,0,1,0,1,1,1,14.9,0,1,0,1,0,0,0,1,817.0,517.0,105.0,11.0,1578.0,0.0,0.0,2.0,21.0,8.0,237.0,203.0,"Census Tract 3814, Cook County, Illinois",38,Community area,Grand Boulevard,5.3,3.23124999953
17031381500,237,109,0,0.0,0.0,0,1,0,0,0,1,49.3,0,1,0,1,0,0,0,0,266.0,62.0,16.0,8.0,220.0,0.0,0.0,0.0,9.0,14.0,56.0,91.0,"Census Tract 3815, Cook County, Illinois",38,Community area,Grand Boulevard,5.3,3.23124999953
17031381800,1188,591,0,31.0,2.61,0,1,0,1,1,1,23.4,0,1,0,1,0,0,0,1,493.0,281.0,131.0,33.0,1111.0,2.0,0.0,3.0,39.0,37.0,225.0,167.0,"Census Tract 3818, Cook County, Illinois",38,Community area,Grand Boulevard,5.3,3.23124999953
17031381900,1295,554,0,0.0,0.0,0,0,0,0,0,1,21.0,0,0,0,0,0,0,0,0,443.0,360.0,143.0,62.0,1197.0,7.0,0.0,1.0,28.0,26.0,164.0,190.0,"Census Tract 3819, Cook County, Illinois",38,Community area,Grand Boulevard,5.3,3.23124999953
17031390100,1268,520,0,0.0,0.0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,399.0,368.0,75.0,51.0,1158.0,13.0,2.0,1.0,43.0,29.0,136.0,152.0,"Census Tract 3901, Cook County, Illinois",39,Community area,Kenwood,4.9,3.18928571395
17031390200,1840,819,0,6.0,0.33,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,295.0,492.0,101.0,149.0,1555.0,57.0,0.0,3.0,76.0,69.0,109.0,110.0,"Census Tract 3902, Cook County, Illinois",39,Community area,Kenwood,4.9,3.18928571395
17031390300,2743,1362,0,142.0,5.18,0,0,0,0,0,1,38.3,0,0,0,0,0,0,0,0,1650.0,687.0,416.0,77.0,2581.0,15.0,0.0,6.0,64.0,40.0,635.0,513.0,"Census Tract 3903, Cook County, Illinois",39,Community area,Kenwood,4.9,3.18928571395
17031390400,2934,1478,0,198.0,6.75,0,0,0,0,0,1,28.9,0,0,0,0,0,0,0,0,1377.0,623.0,647.0,159.0,2654.0,22.0,0.0,4.0,95.0,55.0,643.0,428.0,"Census Tract 3904, Cook County, Illinois",39,Community area,Kenwood,4.9,3.18928571395
17031390500,1598,746,0,3.0,0.19,0,0,0,0,0,0,19.9,0,1,0,1,0,0,0,0,431.0,336.0,168.0,366.0,1101.0,60.0,0.0,2.0,69.0,49.0,206.0,84.0,"Census Tract 3905, Cook County, Illinois",39,Community area,Kenwood,4.9,3.18928571395
17031390600,1866,863,0,8.0,0.43,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0,0,514.0,415.0,249.0,869.0,774.0,113.0,0.0,2.0,108.0,59.0,228.0,119.0,"Census Tract 3906, Cook County, Illinois",39,Community area,Kenwood,4.9,3.18928571395
17031390700,5592,3391,0,0.0,0.0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,0,1566.0,619.0,1091.0,1480.0,3140.0,695.0,2.0,9.0,266.0,241.0,1022.0,124.0,"Census Tract 3907, Cook County, Illinois",39,Community area,Kenwood,4.9,3.18928571395
17031410100,1802,1097,0,13.0,0.72,0,0,0,0,0,1,21.1,0,0,0,0,0,0,0,0,651.0,193.0,232.0,544.0,966.0,145.0,0.0,6.0,141.0,150.0,633.0,146.0,"Census Tract 4101, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031410200,1443,613,0,357.0,24.74,0,0,0,0,0,1,30.2,0,0,0,0,0,0,0,0,618.0,159.0,63.0,762.0,321.0,268.0,0.0,0.0,92.0,120.0,294.0,54.0,"Census Tract 4102, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031410500,2557,1243,0,104.0,4.07,0,0,0,0,0,1,34.1,0,0,0,0,0,0,0,0,999.0,401.0,223.0,839.0,1384.0,195.0,0.0,5.0,134.0,124.0,497.0,211.0,"Census Tract 4105, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031410600,2327,1089,0,76.0,3.27,0,0,0,0,0,1,30.6,0,0,0,0,0,0,0,0,1428.0,344.0,154.0,1231.0,635.0,321.0,0.0,5.0,135.0,108.0,345.0,121.0,"Census Tract 4106, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031410700,2154,1104,0,23.0,1.07,0,0,0,0,0,1,31.3,0,0,0,0,0,0,0,0,903.0,255.0,179.0,1261.0,444.0,278.0,0.0,5.0,166.0,172.0,399.0,26.0,"Census Tract 4107, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031410800,2662,1618,0,32.0,1.2,0,0,0,0,0,1,21.5,0,0,0,0,0,0,0,0,1034.0,263.0,361.0,1084.0,949.0,416.0,0.0,14.0,199.0,181.0,865.0,217.0,"Census Tract 4108, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031410900,2838,1579,0,105.0,3.7,0,0,0,0,0,1,21.2,0,0,0,0,0,0,0,0,969.0,349.0,469.0,1369.0,1058.0,212.0,1.0,10.0,188.0,212.0,567.0,120.0,"Census Tract 4109, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031411000,3309,1946,0,402.0,12.15,0,0,0,0,1,0,9.4,0,1,0,1,0,0,0,1,806.0,173.0,781.0,1763.0,1012.0,349.0,1.0,6.0,178.0,213.0,728.0,56.0,"Census Tract 4110, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031411100,2132,895,0,320.0,15.01,0,0,0,0,1,0,13.0,0,1,0,1,0,0,0,1,309.0,325.0,331.0,1531.0,117.0,373.0,0.0,3.0,108.0,112.0,222.0,6.0,"Census Tract 4111, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031411200,1640,748,0,22.0,1.34,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,387.0,300.0,248.0,1142.0,117.0,284.0,0.0,6.0,91.0,59.0,234.0,59.0,"Census Tract 4112, Cook County, Illinois",41,Community area,Hyde Park,1.7,1.426785714655
17031420100,1441,713,0,0.0,0.0,0,1,0,1,1,1,38.8,0,1,0,1,0,0,0,1,884.0,412.0,239.0,38.0,1377.0,0.0,0.0,1.0,25.0,13.0,406.0,383.0,"Census Tract 4201, Cook County, Illinois",42,Community area,Woodlawn,10.3,5.28749999953
17031420200,1723,670,0,300.0,17.41,0,1,0,1,1,1,36.9,0,1,0,1,0,0,0,1,909.0,362.0,134.0,292.0,1286.0,85.0,0.0,5.0,55.0,42.0,260.0,235.0,"Census Tract 4202, Cook County, Illinois",42,Community area,Woodlawn,10.3,5.28749999953
17031420300,2488,640,0,1021.0,41.04,0,1,0,0,0,1,36.2,0,1,0,1,0,0,0,0,735.0,406.0,56.0,865.0,1179.0,304.0,0.0,3.0,137.0,169.0,296.0,154.0,"Census Tract 4203, Cook County, Illinois",42,Community area,Woodlawn,10.3,5.28749999953
17031420400,1329,694,0,0.0,0.0,0,0,0,0,0,1,51.0,0,0,0,0,0,0,0,0,849.0,304.0,192.0,265.0,913.0,105.0,0.0,5.0,41.0,38.0,371.0,268.0,"Census Tract 4204, Cook County, Illinois",42,Community area,Woodlawn,10.3,5.28749999953
17031420500,2624,1106,0,0.0,0.0,0,0,0,0,0,1,19.7,0,0,0,0,0,0,0,0,790.0,801.0,324.0,32.0,2542.0,6.0,0.0,0.0,44.0,32.0,341.0,243.0,"Census Tract 4205, Cook County, Illinois",42,Community area,Woodlawn,10.3,5.28749999953
17031420600,2219,816,0,0.0,0.0,0,0,0,0,0,1,48.5,0,0,0,0,0,0,0,0,1422.0,694.0,201.0,22.0,2152.0,4.0,0.0,2.0,39.0,19.0,420.0,415.0,"Census Tract 4206, Cook County, Illinois",42,Community area,Woodlawn,10.3,5.28749999953
17031420700,3261,1226,0,1.0,0.03,0,0,0,0,0,1,55.3,0,0,0,0,0,0,0,0,2430.0,960.0,349.0,18.0,3205.0,1.0,0.0,4.0,33.0,38.0,478.0,563.0,"Census Tract 4207, Cook County, Illinois",42,Community area,Woodlawn,10.3,5.28749999953
17031420800,2213,802,0,6.0,0.27,0,0,0,0,0,1,26.1,0,0,0,0,0,0,0,0,1151.0,713.0,158.0,51.0,2121.0,4.0,0.0,0.0,37.0,26.0,293.0,377.0,"Census Tract 4208, Cook County, Illinois",42,Community area,Woodlawn,10.3,5.28749999953
17031421200,1380,592,0,0.0,0.0,0,0,0,0,0,1,42.8,0,0,0,0,0,0,0,0,662.0,376.0,268.0,3.0,1360.0,0.0,0.0,2.0,15.0,15.0,257.0,256.0,"Census Tract 4212, Cook County, Illinois",42,Community area,Woodlawn,10.3,5.28749999953
17031430101,3689,1609,0,0.0,0.0,0,1,0,1,1,1,35.8,0,1,0,1,0,0,0,1,2028.0,998.0,301.0,36.0,3591.0,8.0,1.0,2.0,51.0,29.0,645.0,844.0,"Census Tract 4301.01, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031430102,2963,1814,0,10.0,0.34,0,1,0,1,1,1,27.2,0,1,0,1,0,0,0,1,1554.0,499.0,468.0,49.0,2827.0,9.0,0.0,10.0,68.0,50.0,969.0,496.0,"Census Tract 4301.02, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031430200,4680,2291,0,15.0,0.32,0,1,0,1,1,1,32.6,0,1,0,1,0,0,0,1,3142.0,1162.0,621.0,103.0,4422.0,5.0,0.0,7.0,143.0,96.0,1286.0,1113.0,"Census Tract 4302, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031430300,2336,912,0,0.0,0.0,0,0,0,0,0,1,57.7,0,0,0,0,0,0,0,0,1950.0,706.0,186.0,20.0,2218.0,10.0,0.0,7.0,81.0,46.0,481.0,460.0,"Census Tract 4303, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031430400,2892,1062,0,99.0,3.42,0,0,0,0,0,1,39.2,0,0,0,0,0,0,0,0,1501.0,797.0,371.0,28.0,2788.0,1.0,0.0,1.0,74.0,42.0,502.0,429.0,"Census Tract 4304, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031430500,3604,1765,0,4.0,0.11,0,0,0,0,0,1,58.6,0,0,0,0,0,0,0,0,2555.0,881.0,409.0,27.0,3514.0,2.0,1.0,3.0,57.0,50.0,916.0,868.0,"Census Tract 4305, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031430600,1665,747,0,3.0,0.18,0,1,0,1,1,1,18.1,0,1,0,1,0,0,0,1,990.0,353.0,240.0,39.0,1588.0,3.0,0.0,1.0,34.0,26.0,277.0,231.0,"Census Tract 4306, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031430700,2210,1090,0,263.0,11.9,1,1,1,1,1,1,45.0,1,1,1,1,1,0,0,1,1422.0,397.0,383.0,93.0,2029.0,11.0,0.0,7.0,70.0,71.0,581.0,369.0,"Census Tract 4307, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031430800,1763,757,0,0.0,0.0,0,1,0,1,1,1,27.0,0,1,0,1,0,0,0,1,709.0,391.0,268.0,19.0,1715.0,2.0,0.0,0.0,27.0,31.0,148.0,110.0,"Census Tract 4308, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031430900,1814,748,0,0.0,0.0,0,0,0,0,0,1,28.2,0,0,0,0,0,0,0,0,556.0,448.0,254.0,9.0,1747.0,0.0,0.0,12.0,46.0,33.0,286.0,192.0,"Census Tract 4309, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031431200,3078,1148,0,2.0,0.06,0,1,0,1,1,1,23.2,0,1,0,1,0,0,0,1,937.0,706.0,523.0,33.0,2978.0,2.0,0.0,4.0,61.0,61.0,312.0,224.0,"Census Tract 4312, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031431301,3545,1285,0,78.0,2.2,0,1,0,1,1,1,35.0,0,1,0,1,0,0,0,1,2341.0,1124.0,304.0,55.0,3363.0,2.0,1.0,20.0,104.0,69.0,512.0,414.0,"Census Tract 4313.01, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031431302,4166,1737,0,5.0,0.12,0,1,0,1,1,1,37.6,0,1,0,1,0,0,0,1,2309.0,1180.0,367.0,54.0,4048.0,0.0,0.0,2.0,62.0,60.0,758.0,641.0,"Census Tract 4313.02, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031431400,6418,3280,0,507.0,7.9,1,1,1,1,1,1,39.8,1,1,1,1,1,0,0,1,4078.0,1105.0,927.0,164.0,6050.0,32.0,0.0,33.0,139.0,97.0,1484.0,1151.0,"Census Tract 4314, Cook County, Illinois",43,Community area,South Shore,12.4,5.119642857210001
17031440101,3746,1669,0,36.0,0.96,0,1,0,1,1,1,39.7,0,1,0,1,0,0,0,1,3031.0,948.0,345.0,21.0,3657.0,0.0,1.0,4.0,63.0,46.0,886.0,935.0,"Census Tract 4401.01, Cook County, Illinois",44,Community area,Chatham,12.9,5.03571428605
17031440102,3127,1500,0,0.0,0.0,0,1,0,1,1,1,32.6,0,1,0,1,0,0,0,1,1747.0,700.0,359.0,11.0,3070.0,1.0,0.0,13.0,32.0,26.0,625.0,677.0,"Census Tract 4401.02, Cook County, Illinois",44,Community area,Chatham,12.9,5.03571428605
17031440201,5060,2382,0,0.0,0.0,0,1,0,1,1,1,32.4,0,1,0,1,0,0,0,1,2629.0,1157.0,732.0,13.0,4964.0,4.0,1.0,14.0,64.0,56.0,1249.0,986.0,"Census Tract 4402.01, Cook County, Illinois",44,Community area,Chatham,12.9,5.03571428605
17031440202,2999,1579,0,0.0,0.0,0,1,0,1,1,1,24.3,0,1,0,1,0,0,0,1,1634.0,489.0,835.0,12.0,2923.0,4.0,0.0,7.0,53.0,23.0,375.0,425.0,"Census Tract 4402.02, Cook County, Illinois",44,Community area,Chatham,12.9,5.03571428605
17031440300,4757,2136,0,3.0,0.06,0,0,0,0,0,1,16.3,0,0,0,0,0,0,0,0,1408.0,890.0,989.0,32.0,4639.0,5.0,0.0,7.0,74.0,52.0,531.0,577.0,"Census Tract 4403, Cook County, Illinois",44,Community area,Chatham,12.9,5.03571428605
17031440600,2080,798,0,0.0,0.0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,387.0,459.0,366.0,7.0,2044.0,4.0,0.0,2.0,23.0,24.0,52.0,132.0,"Census Tract 4406, Cook County, Illinois",44,Community area,Chatham,12.9,5.03571428605
17031440700,1545,609,0,0.0,0.0,0,1,0,1,1,1,10.0,0,1,0,1,0,0,0,1,548.0,329.0,298.0,10.0,1518.0,0.0,0.0,0.0,17.0,7.0,198.0,161.0,"Census Tract 4407, Cook County, Illinois",44,Community area,Chatham,12.9,5.03571428605
17031440800,1800,742,0,0.0,0.0,0,1,0,1,1,1,42.1,0,1,0,1,0,0,0,1,1053.0,483.0,221.0,8.0,1765.0,0.0,0.0,5.0,22.0,19.0,245.0,343.0,"Census Tract 4408, Cook County, Illinois",44,Community area,Chatham,12.9,5.03571428605
17031440900,2610,998,0,2.0,0.08,1,1,1,1,1,1,23.4,1,1,1,1,1,0,0,1,1233.0,701.0,401.0,7.0,2548.0,1.0,0.0,17.0,37.0,18.0,330.0,472.0,"Census Tract 4409, Cook County, Illinois",44,Community area,Chatham,12.9,5.03571428605
17031450300,3615,1437,0,0.0,0.0,0,1,0,0,0,1,14.4,0,1,0,1,0,0,0,0,1511.0,789.0,691.0,25.0,3495.0,4.0,0.0,7.0,84.0,56.0,242.0,293.0,"Census Tract 4503, Cook County, Illinois",45,Community area,Avalon Park,12.0,8.35089285674
17031460100,3405,1278,0,3.0,0.09,0,1,0,1,1,1,37.5,0,1,0,1,0,0,0,1,2018.0,947.0,336.0,358.0,2560.0,13.0,0.0,7.0,467.0,673.0,534.0,476.0,"Census Tract 4601, Cook County, Illinois",46,Community area,South Chicago,15.7,6.588392857445
17031460200,2385,776,0,6.0,0.25,0,1,0,0,0,1,39.5,0,1,0,1,0,0,0,0,1730.0,762.0,183.0,596.0,1128.0,7.0,0.0,24.0,630.0,1184.0,283.0,347.0,"Census Tract 4602, Cook County, Illinois",46,Community area,South Chicago,15.7,6.588392857445
17031460301,3404,1068,0,0.0,0.0,0,0,0,0,0,1,34.0,0,0,0,0,0,0,0,0,1988.0,1034.0,315.0,457.0,2302.0,13.0,8.0,10.0,614.0,966.0,240.0,312.0,"Census Tract 4603.01, Cook County, Illinois",46,Community area,South Chicago,15.7,6.588392857445
17031460302,3803,1261,0,0.0,0.0,0,0,0,0,0,1,37.9,0,0,0,0,0,0,0,0,2434.0,1159.0,395.0,130.0,3464.0,0.0,0.0,6.0,203.0,267.0,372.0,493.0,"Census Tract 4603.02, Cook County, Illinois",46,Community area,South Chicago,15.7,6.588392857445
17031460400,3705,1388,0,6.0,0.16,0,1,0,0,0,1,21.5,0,1,0,1,0,0,0,0,1412.0,890.0,567.0,57.0,3551.0,1.0,0.0,13.0,83.0,84.0,313.0,364.0,"Census Tract 4604, Cook County, Illinois",46,Community area,South Chicago,15.7,6.588392857445
17031460500,5789,2360,0,0.0,0.0,0,1,0,1,1,1,7.9,0,1,0,1,0,0,0,1,1685.0,1230.0,1161.0,56.0,5570.0,22.0,2.0,14.0,125.0,70.0,655.0,426.0,"Census Tract 4605, Cook County, Illinois",46,Community area,South Chicago,15.7,6.588392857445
17031460600,1183,371,0,6.0,0.51,0,0,0,0,0,1,19.4,0,0,0,0,0,0,0,0,603.0,363.0,115.0,106.0,906.0,2.0,0.0,3.0,166.0,243.0,118.0,125.0,"Census Tract 4606, Cook County, Illinois",46,Community area,South Chicago,15.7,6.588392857445
17031460700,3314,1001,0,63.0,1.9,0,0,0,0,0,1,45.1,0,0,0,0,0,0,0,0,1705.0,1326.0,177.0,742.0,1779.0,4.0,8.0,18.0,763.0,1488.0,320.0,507.0,"Census Tract 4607, Cook County, Illinois",46,Community area,South Chicago,15.7,6.588392857445
17031461000,1496,737,0,92.0,6.15,0,0,0,0,0,1,30.9,0,0,0,0,0,0,0,0,980.0,295.0,511.0,298.0,926.0,5.0,0.0,13.0,254.0,520.0,498.0,406.0,"Census Tract 4610, Cook County, Illinois",46,Community area,South Chicago,15.7,6.588392857445
17031480100,2033,899,0,0.0,0.0,0,0,0,0,1,0,6.9,0,1,0,1,0,0,0,1,479.0,315.0,595.0,11.0,1977.0,9.0,0.0,5.0,31.0,19.0,145.0,112.0,"Census Tract 4801, Cook County, Illinois",48,Community area,Calumet Heights,15.6,7.637500000235
17031480200,1229,562,0,0.0,0.0,0,0,0,0,0,1,15.8,0,0,0,0,0,0,0,0,300.0,239.0,271.0,6.0,1196.0,1.0,0.0,3.0,23.0,19.0,140.0,98.0,"Census Tract 4802, Cook County, Illinois",48,Community area,Calumet Heights,15.6,7.637500000235
17031480300,1468,571,0,4.0,0.27,0,1,0,1,1,1,24.7,0,1,0,1,0,0,0,1,450.0,346.0,302.0,10.0,1424.0,0.0,0.0,1.0,33.0,22.0,198.0,114.0,"Census Tract 4803, Cook County, Illinois",48,Community area,Calumet Heights,15.6,7.637500000235
17031480400,5876,2352,0,0.0,0.0,0,1,0,1,1,1,12.5,0,1,0,1,0,0,0,1,2259.0,1118.0,1526.0,58.0,5695.0,8.0,0.0,8.0,107.0,91.0,332.0,492.0,"Census Tract 4804, Cook County, Illinois",48,Community area,Calumet Heights,15.6,7.637500000235
17031480500,3206,1130,0,0.0,0.0,0,1,0,0,0,1,20.7,0,1,0,1,0,0,0,0,1360.0,790.0,515.0,253.0,2693.0,8.0,0.0,7.0,245.0,418.0,293.0,310.0,"Census Tract 4805, Cook County, Illinois",48,Community area,Calumet Heights,15.6,7.637500000235
17031490300,2033,885,0,0.0,0.0,0,1,0,1,1,1,18.9,0,1,0,1,0,0,0,1,859.0,413.0,438.0,9.0,1992.0,1.0,0.0,1.0,30.0,11.0,140.0,188.0,"Census Tract 4903, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031490400,1059,412,0,0.0,0.0,0,1,0,0,0,1,5.6,0,1,0,1,0,0,0,0,155.0,258.0,201.0,4.0,1052.0,0.0,0.0,2.0,1.0,2.0,67.0,52.0,"Census Tract 4904, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031490500,2242,767,0,291.0,12.98,0,0,0,0,0,0,19.6,0,1,0,1,0,0,0,0,620.0,371.0,400.0,37.0,2142.0,7.0,5.0,3.0,48.0,22.0,89.0,234.0,"Census Tract 4905, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031490600,1562,574,0,4.0,0.26,1,1,1,0,0,1,16.3,1,1,1,1,1,0,0,0,716.0,367.0,323.0,2.0,1519.0,2.0,0.0,5.0,34.0,22.0,78.0,215.0,"Census Tract 4906, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031490700,3085,980,0,0.0,0.0,0,1,0,1,1,1,22.3,0,1,0,1,0,0,0,1,1234.0,780.0,560.0,6.0,3036.0,0.0,0.0,6.0,37.0,26.0,181.0,323.0,"Census Tract 4907, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031490800,4007,1488,0,0.0,0.0,0,0,0,0,0,1,26.2,0,0,0,0,0,0,0,0,1653.0,944.0,741.0,30.0,3908.0,2.0,1.0,6.0,60.0,40.0,232.0,430.0,"Census Tract 4908, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031490901,3891,1535,0,95.0,2.44,0,1,0,1,1,1,24.2,0,1,0,1,0,0,0,1,1693.0,966.0,552.0,21.0,3806.0,2.0,0.0,5.0,57.0,34.0,415.0,532.0,"Census Tract 4909.01, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031490902,5086,1910,0,0.0,0.0,0,1,0,1,1,1,15.3,0,1,0,1,0,0,0,1,1463.0,1237.0,960.0,14.0,5029.0,2.0,0.0,8.0,33.0,38.0,533.0,580.0,"Census Tract 4909.02, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031491000,5247,1545,0,4.0,0.08,0,1,0,1,1,1,48.6,0,1,0,1,0,0,0,1,3108.0,1670.0,629.0,19.0,5134.0,0.0,0.0,26.0,68.0,51.0,476.0,687.0,"Census Tract 4910, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
